Date: 2013-05-10 Time: 15:40:49

Log statistics for channel: 0
Data frames: 616294
Error frames: 0
Overload frames: 0
Max bus load: 19%

Log statistics for channel: 1
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 2
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 3
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Ch	No	TIME	TYPE	ID	DLC	MSG
0	613910	567,4394	Std	8	1	[03]
0	613911	567,4396	Std	211	6	[33, 03, 04, 7D, 5F, DF]
0	613912	567,4402	Std	209	3	[03, 0F, E2]
0	613913	567,4410	Std	281	4	[01, D7, A7, 5D]
0	613914	567,4436	Std	0	1	[55]
0	613915	567,4438	Std	211	6	[2D, 03, 04, 7D, 5F, E7]
0	613916	567,4444	Std	8	1	[03]
0	613917	567,4445	Std	281	4	[01, D7, A7, 5D]
0	613918	567,4460	Std	281	4	[01, D7, A7, 5D]
0	613919	567,4486	Std	0	1	[55]
0	613920	567,4488	Std	211	6	[01, 03, 04, 7D, 60, D5]
0	613921	567,4494	Std	8	1	[03]
0	613922	567,4496	Std	281	4	[01, D7, A7, 5D]
0	613923	567,4510	Std	281	4	[01, D7, A7, 5D]
0	613924	567,4536	Std	0	1	[55]
0	613925	567,4538	Std	211	6	[27, 03, 04, 7D, 61, C3]
0	613926	567,4543	Std	8	1	[03]
0	613927	567,4546	Std	10	6	[00, 03, 04, 7D, 56, 89]
0	613928	567,4560	Std	281	4	[01, D7, A7, 5D]
0	613929	567,4586	Std	0	1	[55]
0	613930	567,4588	Std	211	6	[31, 03, 04, 7D, 61, CC]
0	613931	567,4594	Std	8	1	[03]
0	613932	567,4596	Std	281	4	[01, D7, A7, 5D]
0	613933	567,4603	Std	209	3	[03, 0E, D4]
0	613934	567,4610	Std	281	4	[01, D7, A7, 5D]
0	613935	567,4636	Std	0	1	[55]
0	613936	567,4638	Std	211	6	[3D, 03, 04, 7D, 60, 7C]
0	613937	567,4644	Std	8	1	[03]
0	613938	567,4645	Std	281	4	[01, D7, A7, 5D]
0	613939	567,4660	Std	281	4	[01, D7, A7, 5D]
0	613940	567,4686	Std	0	1	[55]
0	613941	567,4688	Std	211	6	[23, 03, 04, 7D, 5E, 88]
0	613942	567,4694	Std	8	1	[03]
0	613943	567,4695	Std	281	4	[01, D7, A7, 5D]
0	613944	567,4710	Std	281	4	[01, D7, A7, 5D]
0	613945	567,4736	Std	0	1	[55]
0	613946	567,4738	Std	211	6	[31, 03, 04, 7D, 5D, 78]
0	613947	567,4743	Std	8	1	[03]
0	613948	567,4746	Std	10	6	[00, 03, 04, 7D, 51, 2C]
0	613949	567,4760	Std	281	4	[01, D7, A7, 5D]
0	613950	567,4786	Std	0	1	[55]
0	613951	567,4788	Std	211	6	[40, 03, 04, 7D, 5D, CE]
0	613952	567,4794	Std	8	1	[03]
0	613953	567,4796	Std	211	6	[31, 03, 04, 7D, 5D, 78]
0	613954	567,4806	Std	209	3	[03, 0F, 33]
0	613955	567,4810	Std	281	4	[01, D7, A7, 5D]
0	613956	567,4836	Std	0	1	[55]
0	613957	567,4838	Std	211	6	[3C, 03, 04, 7D, 5F, 53]
0	613958	567,4844	Std	8	1	[03]
0	613959	567,4846	Std	211	6	[40, 03, 04, 7D, 5D, CE]
0	613960	567,4860	Std	281	4	[01, D7, A7, 5D]
0	613961	567,4886	Std	0	1	[55]
0	613962	567,4888	Std	211	6	[15, 03, 04, 7D, 61, 3E]
0	613963	567,4894	Std	8	1	[03]
0	613964	567,4895	Std	281	4	[01, D7, A7, 5D]
0	613965	567,4910	Std	281	4	[01, D7, A7, 5D]
0	613966	567,4936	Std	0	1	[55]
0	613967	567,4938	Std	211	6	[36, 03, 04, 7D, 63, 0C]
0	613968	567,4943	Std	8	1	[03]
0	613969	567,4946	Std	10	6	[00, 03, 04, 7D, 4B, CF]
0	613970	567,4960	Std	281	4	[01, D7, A7, 5D]
0	613971	567,4986	Std	0	1	[55]
0	613972	567,4988	Std	211	6	[3C, 03, 04, 7D, 65, 9E]
0	613973	567,4994	Std	8	1	[03]
0	613974	567,4996	Std	10	6	[00, 03, 04, 7D, 4A, 78]
0	613975	567,5009	Std	209	3	[03, FF, FF]
0	613976	567,5011	Std	281	4	[01, D7, A7, 5D]
0	613977	567,5036	Std	0	1	[55]
0	613978	567,5038	Std	211	6	[1B, 03, 04, 7D, 68, F6]
0	613979	567,5044	Std	8	1	[03]
0	613980	567,5046	Std	211	6	[1B, 03, 04, 7D, 68, F6]
0	613981	567,5060	Std	281	4	[01, D7, A7, 5D]
0	613982	567,5086	Std	0	1	[55]
0	613983	567,5088	Std	211	6	[31, 03, 04, 7D, 6C, 92]
0	613984	567,5094	Std	8	1	[03]
0	613985	567,5096	Std	10	6	[00, 03, 04, 7D, 46, 72]
0	613986	567,5110	Std	281	4	[01, D6, A7, 5D]
0	613987	567,5136	Std	0	1	[55]
0	613988	567,5138	Std	211	6	[37, 03, 04, 7D, 70, C6]
0	613989	567,5144	Std	8	1	[03]
0	613990	567,5146	Std	211	6	[37, 03, 04, 7D, 70, C6]
0	613991	567,5160	Std	281	4	[01, D7, A7, 5D]
0	613992	567,5186	Std	0	1	[55]
0	613993	567,5188	Std	211	6	[36, 03, 04, 7D, 75, CA]
0	613994	567,5194	Std	8	1	[03]
0	613995	567,5195	Std	209	3	[03, 0F, E2]
0	613996	567,5210	Std	281	4	[01, D7, A7, 5D]
0	613997	567,5213	Std	209	3	[03, FF, FF]
0	613998	567,5236	Std	0	1	[55]
0	613999	567,5238	Std	211	6	[37, 03, 04, 7D, 7B, 9E]
0	614000	567,5244	Std	8	1	[03]
0	614001	567,5245	Std	281	4	[01, D7, A7, 5D]
0	614002	567,5260	Std	281	4	[01, D7, A7, 5D]
0	614003	567,5286	Std	0	1	[55]
0	614004	567,5288	Std	211	6	[2C, 0B, 04, 7D, 82, 4A]
0	614005	567,5294	Std	8	1	[03]
0	614006	567,5295	Std	209	3	[03, FF, FF]
0	614007	567,5310	Std	281	4	[01, D7, A7, 5D]
0	614008	567,5336	Std	0	1	[55]
0	614009	567,5338	Std	211	6	[1C, 0B, 04, 7D, 89, A1]
0	614010	567,5343	Std	8	1	[03]
0	614011	567,5346	Std	10	6	[00, 03, 04, 7D, 3F, BE]
0	614012	567,5360	Std	281	4	[01, D7, A7, 5D]
0	614013	567,5386	Std	0	1	[55]
0	614014	567,5388	Std	211	6	[0A, 0B, 04, 7D, 91, 4E]
0	614015	567,5394	Std	8	1	[03]
0	614016	567,5395	Std	410	4	[1D, 9D, 05, 94]
0	614017	567,5398	Std	10	6	[00, 03, 04, 7D, 52, 83]
0	614018	567,5399	Std	411	4	[1D, 9D, 05, 94]
0	614019	567,5410	Std	281	4	[01, D7, A7, 5D]
0	614020	567,5418	Std	209	3	[03, FF, FF]
0	614021	567,5436	Std	0	1	[55]
0	614022	567,5438	Std	211	6	[08, 0B, 04, 7D, 99, 12]
0	614023	567,5444	Std	8	1	[03]
0	614024	567,5446	Std	10	6	[00, 03, 04, 7D, 3D, 10]
0	614025	567,5460	Std	281	4	[01, D7, A7, 5D]
0	614026	567,5486	Std	0	1	[55]
0	614027	567,5488	Std	211	6	[1C, 03, 04, 7D, A0, E4]
0	614028	567,5494	Std	8	1	[03]
0	614029	567,5496	Std	10	6	[00, 03, 04, 7D, 3B, B9]
0	614030	567,5510	Std	281	4	[01, D7, A7, 5D]
0	614031	567,5536	Std	0	1	[55]
0	614032	567,5538	Std	211	6	[02, 03, 04, 7D, A8, 64]
0	614033	567,5543	Std	8	1	[03]
0	614034	567,5545	Std	408	4	[00, 63, 00, 16]
0	614035	567,5547	Std	408	4	[00, 63, 00, 16]
0	614036	567,5550	Std	409	4	[00, 16, 00, B4]
0	614037	567,5560	Std	281	4	[01, D7, A7, 5D]
0	614038	567,5586	Std	0	1	[55]
0	614039	567,5588	Std	211	6	[25, 0B, 04, 7D, AF, E1]
0	614040	567,5594	Std	8	1	[03]
0	614041	567,5596	Std	211	6	[25, 0B, 04, 7D, AF, E1]
0	614042	567,5610	Std	281	4	[01, D6, A7, 5D]
0	614043	567,5622	Std	209	3	[03, FF, FF]
0	614044	567,5636	Std	0	1	[55]
0	614045	567,5638	Std	211	6	[46, 0B, 04, 7D, B7, ED]
0	614046	567,5644	Std	8	1	[03]
0	614047	567,5646	Std	211	6	[46, 0B, 04, 7D, B7, ED]
0	614048	567,5660	Std	281	4	[01, D6, A7, 5D]
0	614049	567,5686	Std	0	1	[55]
0	614050	567,5688	Std	211	6	[38, 0B, 04, 7D, C0, EA]
0	614051	567,5694	Std	8	1	[03]
0	614052	567,5695	Std	209	3	[03, FF, FF]
0	614053	567,5710	Std	281	4	[01, D7, A7, 5D]
0	614054	567,5736	Std	0	1	[55]
0	614055	567,5738	Std	211	6	[06, 0B, 04, 7D, CA, 66]
0	614056	567,5744	Std	8	1	[03]
0	614057	567,5746	Std	10	6	[00, 03, 04, 7D, 36, 5C]
0	614058	567,5760	Std	281	4	[01, D7, A7, 5D]
0	614059	567,5786	Std	0	1	[55]
0	614060	567,5788	Std	211	6	[6E, 0B, 04, 7D, D2, F5]
0	614061	567,5794	Std	8	1	[03]
0	614062	567,5796	Std	10	6	[00, 03, 04, 7D, 35, 05]
0	614063	567,5810	Std	281	4	[01, D7, A7, 5D]
0	614064	567,5826	Std	209	3	[03, FF, FF]
0	614065	567,5836	Std	0	1	[55]
0	614066	567,5839	Std	211	6	[00, 88, 04, 7D, D9, 2E]
0	614067	567,5844	Std	8	1	[03]
0	614068	567,5845	Std	281	4	[01, D7, A7, 5D]
0	614069	567,5860	Std	281	4	[01, D7, A7, 5D]
0	614070	567,5886	Std	0	1	[55]
0	614071	567,5889	Std	211	6	[00, 88, 04, 7D, DE, AA]
0	614072	567,5894	Std	8	1	[03]
0	614073	567,5896	Std	10	6	[00, 03, 04, 7D, 4F, D5]
0	614074	567,5910	Std	281	4	[01, D7, A7, 5D]
0	614075	567,5936	Std	0	1	[55]
0	614076	567,5939	Std	211	6	[00, 88, 04, 7D, E4, 17]
0	614077	567,5944	Std	8	1	[03]
0	614078	567,5946	Std	10	6	[00, 03, 04, 7D, 30, FF]
0	614079	567,5960	Std	281	4	[01, D7, A7, 5E]
0	614080	567,5986	Std	0	1	[55]
0	614081	567,5989	Std	211	6	[00, 88, 04, 7D, E9, 75]
0	614082	567,5994	Std	8	1	[03]
0	614083	567,5996	Std	211	6	[00, 88, 04, 7D, E4, 17]
0	614084	567,6010	Std	281	4	[01, D7, A7, 5D]
0	614085	567,6029	Std	209	3	[03, FF, FF]
0	614086	567,6036	Std	0	1	[55]
0	614087	567,6039	Std	211	6	[00, 88, 04, 7D, EE, C2]
0	614088	567,6043	Std	80	1	[00]
0	614089	567,6045	Std	10	6	[00, 03, 04, 7D, 42, 6A]
0	614090	567,6046	Std	281	4	[01, D7, A7, 5D]
0	614091	567,6060	Std	281	4	[01, D7, A7, 5D]
0	614092	567,6086	Std	0	1	[55]
0	614093	567,6089	Std	211	6	[00, 88, 04, 7D, F4, 01]
0	614094	567,6093	Std	8	1	[03]
0	614095	567,6094	Std	410	4	[FF, 02, 00, 00]
0	614096	567,6096	Std	281	4	[01, D7, A7, 5D]
0	614097	567,6098	Std	411	4	[FF, 02, 06, 30]
0	614098	567,6110	Std	281	4	[01, D7, A7, 5D]
0	614099	567,6136	Std	0	1	[55]
0	614100	567,6139	Std	211	6	[00, 88, 04, 7D, F9, 33]
0	614101	567,6143	Std	80	1	[01]
0	614102	567,6145	Std	10	6	[00, 00, 04, 7D, 99, 12]
0	614103	567,6146	Std	8	1	[00]
0	614104	567,6160	Std	281	4	[01, D7, A7, 5D]
0	614105	567,6161	Std	209	3	[00, FF, FF]
0	614106	567,6186	Std	0	1	[55]
0	614107	567,6189	Std	211	6	[00, 88, 04, 7D, FE, 59]
0	614108	567,6195	Std	10	6	[00, 00, 04, 7D, A8, 64]
0	614109	567,6210	Std	281	4	[01, D7, A7, 5D]
0	614110	567,6234	Std	209	3	[00, FF, FF]
0	614111	567,6236	Std	0	1	[55]
0	614112	567,6239	Std	211	6	[00, 88, 04, 7E, 03, 73]
0	614113	567,6242	Std	80	1	[00]
0	614114	567,6244	Std	10	6	[00, 03, 04, 7D, 75, 5F]
0	614115	567,6260	Std	281	4	[01, D7, A7, 5D]
0	614116	567,6286	Std	0	1	[55]
0	614117	567,6289	Std	211	6	[00, 88, 04, 7E, 08, 80]
0	614118	567,6294	Std	10	6	[00, 00, 04, 7D, F4, 01]
0	614119	567,6310	Std	281	4	[01, D7, A7, 5D]
0	614120	567,6336	Std	0	1	[55]
0	614121	567,6339	Std	211	6	[00, 88, 04, 7E, 0D, 80]
0	614122	567,6343	Std	10	6	[00, 00, 04, 7D, F9, 33]
0	614123	567,6360	Std	281	4	[01, D7, A7, 5E]
0	614124	567,6386	Std	0	1	[55]
0	614125	567,6389	Std	211	6	[00, 88, 04, 7E, 12, 75]
0	614126	567,6394	Std	10	6	[00, 00, 04, 7D, F9, 33]
0	614127	567,6410	Std	281	4	[01, D7, A7, 5D]
0	614128	567,6436	Std	0	1	[55]
0	614129	567,6438	Std	209	3	[00, FF, FF]
0	614130	567,6440	Std	211	6	[00, 88, 04, 7E, 17, 5D]
0	614131	567,6443	Std	80	1	[01]
0	614132	567,6445	Std	410	4	[1D, 9D, 06, 3C]
0	614133	567,6446	Std	281	4	[01, D7, A7, 5D]
0	614134	567,6448	Std	411	4	[1D, 9D, 06, 3C]
0	614135	567,6460	Std	281	4	[01, D7, A7, 5D]
0	614136	567,6486	Std	0	1	[55]
0	614137	567,6489	Std	211	6	[00, 88, 04, 7E, 1C, 38]
0	614138	567,6493	Std	80	1	[00]
0	614139	567,6495	Std	10	6	[00, 03, 04, 7D, 71, 5A]
0	614140	567,6510	Std	281	4	[01, D7, A7, 5D]
0	614141	567,6536	Std	0	1	[55]
0	614142	567,6539	Std	211	6	[00, 88, 04, 7E, 20, E0]
0	614143	567,6543	Std	10	6	[00, 00, 04, 7E, 0D, 80]
0	614144	567,6560	Std	281	4	[01, D7, A7, 5D]
0	614145	567,6586	Std	0	1	[55]
0	614146	567,6589	Std	211	6	[00, 88, 04, 7E, 25, 36]
0	614147	567,6594	Std	10	6	[00, 00, 04, 7E, 0D, 80]
0	614148	567,6610	Std	281	4	[01, D7, A7, 5E]
0	614149	567,6636	Std	0	1	[55]
0	614150	567,6639	Std	211	6	[00, 88, 04, 7E, 29, 2A]
0	614151	567,6641	Std	209	3	[00, FF, FF]
0	614152	567,6643	Std	10	6	[00, 00, 04, 7D, E9, 75]
0	614153	567,6660	Std	281	4	[01, D7, A7, 5D]
0	614154	567,6686	Std	0	1	[55]
0	614155	567,6689	Std	211	6	[00, 88, 04, 7E, 2C, A6]
0	614156	567,6694	Std	10	6	[00, 00, 04, 7D, E9, 75]
0	614157	567,6710	Std	281	4	[01, D7, A7, 5D]
0	614158	567,6736	Std	0	1	[55]
0	614159	567,6739	Std	211	6	[00, 88, 04, 7E, 2F, 75]
0	614160	567,6743	Std	10	6	[00, 00, 04, 7D, F4, 01]
0	614161	567,6760	Std	281	4	[01, D8, A7, 5D]
0	614162	567,6786	Std	0	1	[55]
0	614163	567,6789	Std	211	6	[00, 88, 04, 7E, 31, 78]
0	614164	567,6794	Std	10	6	[00, 00, 04, 7E, 29, 2A]
0	614165	567,6810	Std	281	4	[01, D7, A7, 5D]
0	614166	567,6836	Std	0	1	[55]
0	614167	567,6839	Std	211	6	[00, 88, 04, 7E, 32, A9]
0	614168	567,6843	Std	10	6	[00, 00, 04, 7D, F9, 33]
0	614169	567,6846	Std	209	3	[00, FF, FF]
0	614170	567,6859	Std	281	4	[01, D7, A7, 5D]
0	614171	567,6886	Std	0	1	[55]
0	614172	567,6889	Std	211	6	[00, 88, 04, 7E, 33, 03]
0	614173	567,6894	Std	10	6	[00, 00, 04, 7D, FE, 59]
0	614174	567,6910	Std	281	4	[01, D7, A7, 5D]
0	614175	567,6936	Std	0	1	[55]
0	614176	567,6939	Std	211	6	[00, 88, 04, 7E, 33, 00]
0	614177	567,6943	Std	10	6	[00, 00, 04, 7E, 03, 73]
0	614178	567,6960	Std	281	4	[01, D7, A7, 5D]
0	614179	567,6986	Std	0	1	[55]
0	614180	567,6989	Std	211	6	[00, 88, 04, 7E, 32, FD]
0	614181	567,6994	Std	10	6	[00, 00, 04, 7E, 08, 80]
0	614182	567,7010	Std	281	4	[01, D7, A7, 5D]
0	614183	567,7036	Std	0	1	[55]
0	614184	567,7039	Std	211	6	[00, 88, 04, 7E, 32, FF]
0	614185	567,7043	Std	10	6	[00, 00, 04, 7E, 33, 00]
0	614186	567,7060	Std	281	4	[01, D7, A7, 5D]
0	614187	567,7086	Std	0	1	[55]
0	614188	567,7089	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614189	567,7094	Std	10	6	[00, 00, 04, 7E, 12, 75]
0	614190	567,7110	Std	281	4	[01, D7, A7, 5E]
0	614191	567,7136	Std	0	1	[55]
0	614192	567,7139	Std	211	6	[00, 88, 04, 7E, 32, FF]
0	614193	567,7143	Std	10	6	[00, 00, 04, 7E, 12, 75]
0	614194	567,7145	Std	211	6	[00, 88, 04, 7E, 1C, 38]
0	614195	567,7159	Std	281	4	[01, D7, A7, 5D]
0	614196	567,7186	Std	0	1	[55]
0	614197	567,7189	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614198	567,7194	Std	10	6	[00, 00, 04, 7E, 17, 5D]
0	614199	567,7209	Std	281	4	[01, D7, A7, 5D]
0	614200	567,7236	Std	0	1	[55]
0	614201	567,7239	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614202	567,7243	Std	10	6	[00, 00, 04, 7E, 17, 5D]
0	614203	567,7259	Std	281	4	[01, D7, A7, 5E]
0	614204	567,7286	Std	0	1	[55]
0	614205	567,7289	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614206	567,7294	Std	10	6	[00, 00, 04, 7E, 25, 36]
0	614207	567,7310	Std	281	4	[01, D7, A7, 5D]
0	614208	567,7336	Std	0	1	[55]
0	614209	567,7339	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614210	567,7343	Std	10	6	[00, 00, 04, 7E, 25, 36]
0	614211	567,7359	Std	281	4	[01, D7, A7, 5D]
0	614212	567,7386	Std	0	1	[55]
0	614213	567,7389	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614214	567,7394	Std	10	6	[00, 00, 04, 7E, 29, 2A]
0	614215	567,7410	Std	281	4	[01, D7, A7, 5D]
0	614216	567,7436	Std	0	1	[55]
0	614217	567,7439	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614218	567,7443	Std	10	6	[00, 00, 04, 7E, 2F, 75]
0	614219	567,7459	Std	281	4	[01, D7, A7, 5D]
0	614220	567,7486	Std	0	1	[55]
0	614221	567,7489	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614222	567,7494	Std	10	6	[00, 00, 04, 7E, 2C, A6]
0	614223	567,7496	Std	10	6	[00, 03, 04, 7D, 4D, 27]
0	614224	567,7509	Std	281	4	[01, D7, A7, 5D]
0	614225	567,7536	Std	0	1	[55]
0	614226	567,7539	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614227	567,7543	Std	10	6	[00, 00, 04, 7E, 2F, 75]
0	614228	567,7559	Std	281	4	[01, D7, A7, 5D]
0	614229	567,7586	Std	0	1	[55]
0	614230	567,7589	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614231	567,7594	Std	10	6	[00, 00, 04, 7E, 31, 78]
0	614232	567,7609	Std	281	4	[01, D7, A7, 5D]
0	614233	567,7636	Std	0	1	[55]
0	614234	567,7639	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614235	567,7643	Std	10	6	[00, 00, 04, 7E, 32, A9]
0	614236	567,7660	Std	281	4	[01, D7, A7, 5D]
0	614237	567,7686	Std	0	1	[55]
0	614238	567,7689	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614239	567,7694	Std	10	6	[00, 00, 04, 7E, 33, 03]
0	614240	567,7709	Std	281	4	[01, D7, A7, 5D]
0	614241	567,7736	Std	0	1	[55]
0	614242	567,7739	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614243	567,7743	Std	10	6	[00, 00, 04, 7E, 33, 00]
0	614244	567,7759	Std	281	4	[01, D7, A7, 5E]
0	614245	567,7786	Std	0	1	[55]
0	614246	567,7789	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614247	567,7794	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614248	567,7809	Std	281	4	[01, D7, A7, 5D]
0	614249	567,7836	Std	0	1	[55]
0	614250	567,7839	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614251	567,7843	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614252	567,7859	Std	281	4	[01, D7, A7, 5E]
0	614253	567,7886	Std	0	1	[55]
0	614254	567,7889	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614255	567,7894	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614256	567,7909	Std	281	4	[01, D7, A7, 5D]
0	614257	567,7936	Std	0	1	[55]
0	614258	567,7939	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614259	567,7943	Std	10	6	[00, 00, 04, 7E, 32, FF]
0	614260	567,7959	Std	281	4	[01, D7, A7, 5D]
0	614261	567,7986	Std	0	1	[55]
0	614262	567,7989	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614263	567,7994	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614264	567,8009	Std	281	4	[01, D7, A7, 5D]
0	614265	567,8036	Std	0	1	[55]
0	614266	567,8039	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614267	567,8043	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614268	567,8059	Std	281	4	[01, D7, A7, 5D]
0	614269	567,8086	Std	0	1	[55]
0	614270	567,8089	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614271	567,8093	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614272	567,8096	Std	10	6	[00, 03, 04, 7D, 6D, 54]
0	614273	567,8109	Std	281	4	[01, D7, A7, 5D]
0	614274	567,8136	Std	0	1	[55]
0	614275	567,8139	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614276	567,8143	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614277	567,8159	Std	281	4	[01, D7, A7, 5D]
0	614278	567,8186	Std	0	1	[55]
0	614279	567,8189	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614280	567,8193	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614281	567,8209	Std	281	4	[01, D7, A7, 5D]
0	614282	567,8236	Std	0	1	[55]
0	614283	567,8239	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614284	567,8242	Std	8	1	[00]
0	614285	567,8244	Std	10	6	[00, 03, 04, 7D, 6B, FD]
0	614286	567,8259	Std	281	4	[01, D7, A7, 5D]
0	614287	567,8271	Std	209	3	[00, 00, 00]
0	614288	567,8286	Std	0	1	[55]
0	614289	567,8289	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614290	567,8294	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614291	567,8309	Std	281	4	[01, D6, A7, 5D]
0	614292	567,8336	Std	0	1	[55]
0	614293	567,8339	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614294	567,8343	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614295	567,8359	Std	281	4	[01, D7, A7, 5D]
0	614296	567,8386	Std	0	1	[55]
0	614297	567,8389	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614298	567,8393	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614299	567,8409	Std	281	4	[01, D7, A7, 5D]
0	614300	567,8436	Std	0	1	[55]
0	614301	567,8439	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614302	567,8443	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614303	567,8459	Std	281	4	[01, D7, A7, 5D]
0	614304	567,8486	Std	0	1	[55]
0	614305	567,8489	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614306	567,8494	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614307	567,8509	Std	281	4	[01, D7, A7, 5D]
0	614308	567,8536	Std	0	1	[55]
0	614309	567,8539	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614310	567,8543	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614311	567,8559	Std	281	4	[01, D7, A7, 5D]
0	614312	567,8586	Std	0	1	[55]
0	614313	567,8589	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614314	567,8594	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614315	567,8609	Std	281	4	[01, D7, A7, 5D]
0	614316	567,8636	Std	0	1	[55]
0	614317	567,8639	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614318	567,8643	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614319	567,8659	Std	281	4	[01, D7, A7, 5D]
0	614320	567,8686	Std	0	1	[55]
0	614321	567,8689	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614322	567,8694	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614323	567,8709	Std	281	4	[01, D7, A7, 5D]
0	614324	567,8736	Std	0	1	[55]
0	614325	567,8739	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614326	567,8743	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614327	567,8759	Std	281	4	[01, D7, A7, 5E]
0	614328	567,8786	Std	0	1	[55]
0	614329	567,8789	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614330	567,8794	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614331	567,8809	Std	281	4	[01, D7, A7, 5D]
0	614332	567,8836	Std	0	1	[55]
0	614333	567,8839	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614334	567,8843	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614335	567,8859	Std	281	4	[01, D7, A7, 5D]
0	614336	567,8886	Std	0	1	[55]
0	614337	567,8889	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614338	567,8894	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614339	567,8909	Std	281	4	[01, D7, A7, 5D]
0	614340	567,8936	Std	0	1	[55]
0	614341	567,8939	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614342	567,8943	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614343	567,8959	Std	281	4	[01, D7, A7, 5D]
0	614344	567,8986	Std	0	1	[55]
0	614345	567,8989	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614346	567,8993	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614347	567,9009	Std	281	4	[01, D7, A7, 5D]
0	614348	567,9036	Std	0	1	[55]
0	614349	567,9039	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614350	567,9043	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614351	567,9059	Std	281	4	[01, D8, A7, 5D]
0	614352	567,9086	Std	0	1	[55]
0	614353	567,9089	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614354	567,9094	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614355	567,9109	Std	281	4	[01, D7, A7, 5D]
0	614356	567,9136	Std	0	1	[55]
0	614357	567,9139	Std	211	6	[00, 88, 04, 7E, 32, FE]
0	614358	567,9143	Std	10	6	[00, 00, 04, 7E, 32, FE]
0	614359	567,9159	Std	281	4	[01, D7, A7, 5D]
0	614360	567,9186	Std	0	1	[55]
0	614361	567,9189	Std	211	6	[00, 88, 04, 7E, 32, FE]
